antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])",0.321273516642547,0.222865412445731,0.166425470332851,0.518018018018018,2.32435357435357,0.094824715538419,1.61237269567334
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.321273516642547,0.250361794500724,0.166425470332851,0.518018018018018,2.0690777482685,0.085990856180665,1.55532412729756
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])",0.312590448625181,0.214182344428365,0.166425470332851,0.532407407407407,2.48576701701702,0.099474115200395,1.68056053072746
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.305354558610709,0.250361794500724,0.166425470332851,0.545023696682464,2.17694436073747,0.089976355080098,1.64764230583695
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.305354558610709,0.166425470332851,0.664739884393063,2.17694436073747,0.089976355080098,2.07195967862668
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.321273516642547,0.166425470332851,0.664739884393063,2.0690777482685,0.085990856180665,2.02447726932482
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.222865412445731,0.321273516642547,0.166425470332851,0.746753246753247,2.32435357435357,0.094824715538419,2.68009944710379
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.214182344428365,0.393632416787265,0.166425470332851,0.777027027027027,1.97399145468998,0.082116356462351,2.71946673683287
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.214182344428365,0.312590448625181,0.166425470332851,0.777027027027027,2.48576701701702,0.099474115200395,3.08292768495373
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.214182344428365,0.393632416787265,0.166425470332851,0.777027027027027,1.97399145468998,0.082116356462351,2.71946673683287
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.16931982633864,0.479015918958032,0.166425470332851,0.982905982905983,2.05192759573424,0.085318578121433,30.477568740955
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])",0.16931982633864,0.402315484804631,0.166425470332851,0.982905982905983,2.44312242513681,0.098305482312385,34.964544138929
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.16931982633864,0.479015918958032,0.166425470332851,0.982905982905983,2.05192759573424,0.085318578121433,30.477568740955
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkInterfaces']),0.166425470332851,0.434153400868307,0.166425470332851,1,2.30333333333333,0.094171286396736,inf
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.163531114327062,0.163531114327062,0.341389728096677,2.08761329305136,0.085197107319454,1.27005138145753
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.163531114327062,0.163531114327062,0.341389728096677,2.08761329305136,0.085197107319454,1.27005138145753
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.163531114327062,0.163531114327062,0.376666666666667,2.30333333333333,0.092533524894184,1.34192869359295
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.163531114327062,0.163531114327062,0.376666666666667,2.30333333333333,0.092533524894184,1.34192869359295
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.166425470332851,0.163531114327062,0.403571428571429,2.42493788819876,0.096093875986689,1.39760998986109
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.166425470332851,0.163531114327062,0.403571428571429,2.42493788819876,0.096093875986689,1.39760998986109
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.16931982633864,0.163531114327062,0.403571428571429,2.38348595848596,0.094921054450334,1.39275717739629
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.16931982633864,0.163531114327062,0.403571428571429,2.38348595848596,0.094921054450334,1.39275717739629
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.16931982633864,0.163531114327062,0.403571428571429,2.38348595848596,0.094921054450334,1.39275717739629
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.166425470332851,0.163531114327062,0.403571428571429,2.42493788819876,0.096093875986689,1.39760998986109
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.402315484804631,0.163531114327062,0.163531114327062,0.406474820143885,2.48561151079137,0.097740014785929,1.40932333464895
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.211287988422576,0.163531114327062,0.415441176470588,1.96623186946011,0.080361312806164,1.34924318961673
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.217076700434153,0.163531114327062,0.415441176470588,1.91379901960784,0.078082688106961,1.33934048730761
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.217076700434153,0.163531114327062,0.415441176470588,1.91379901960784,0.078082688106961,1.33934048730761
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.211287988422576,0.163531114327062,0.415441176470588,1.96623186946011,0.080361312806164,1.34924318961673
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.16931982633864,0.163531114327062,0.416974169741697,2.46264231873088,0.097126377803515,1.42477422191284
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.16931982633864,0.163531114327062,0.416974169741697,2.46264231873088,0.097126377803515,1.42477422191284
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.16931982633864,0.163531114327062,0.416974169741697,2.46264231873088,0.097126377803515,1.42477422191284
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.321273516642547,0.217076700434153,0.163531114327062,0.509009009009009,2.34483483483483,0.093790119397421,1.59457772939099
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])",0.321273516642547,0.217076700434153,0.163531114327062,0.509009009009009,2.34483483483483,0.093790119397421,1.59457772939099
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",0.312590448625181,0.211287988422576,0.163531114327062,0.523148148148148,2.47599568746829,0.097484507236937,1.65399800486139
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])",0.312590448625181,0.217076700434153,0.163531114327062,0.523148148148148,2.40996913580247,0.095675011152276,1.64185856996333
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])",0.305354558610709,0.217076700434153,0.163531114327062,0.535545023696682,2.46707740916272,0.097245754281322,1.68568179804483
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])",0.305354558610709,0.214182344428365,0.163531114327062,0.535545023696682,2.50041629307032,0.098129559081932,1.69191352373077
"frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])",0.305354558610709,0.214182344428365,0.163531114327062,0.535545023696682,2.50041629307032,0.098129559081932,1.69191352373077
"frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.305354558610709,0.250361794500724,0.163531114327062,0.535545023696682,2.1390844588116,0.087081999074309,1.61401695265661
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.305354558610709,0.250361794500724,0.163531114327062,0.535545023696682,2.1390844588116,0.087081999074309,1.61401695265661
"frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])",0.305354558610709,0.222865412445731,0.163531114327062,0.535545023696682,2.40299747645719,0.095478144680103,1.67321834667297
"frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])",0.305354558610709,0.214182344428365,0.163531114327062,0.535545023696682,2.50041629307032,0.098129559081932,1.69191352373077
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.301013024602026,0.250361794500724,0.163531114327062,0.543269230769231,2.169936638506,0.088168953319609,1.64131312361947
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])",0.301013024602026,0.222865412445731,0.163531114327062,0.543269230769231,2.43765609390609,0.096445722447595,1.70151572853987
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.301013024602026,0.250361794500724,0.163531114327062,0.543269230769231,2.169936638506,0.088168953319609,1.64131312361947
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.301013024602026,0.163531114327062,0.653179190751445,2.169936638506,0.088168953319609,2.01541244573082
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.305354558610709,0.163531114327062,0.653179190751445,2.1390844588116,0.087081999074309,2.00289435600579
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.305354558610709,0.163531114327062,0.653179190751445,2.1390844588116,0.087081999074309,2.00289435600579
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.301013024602026,0.163531114327062,0.653179190751445,2.169936638506,0.088168953319609,2.01541244573082
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.222865412445731,0.301013024602026,0.163531114327062,0.733766233766234,2.43765609390609,0.096445722447595,2.62546327344605
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.222865412445731,0.305354558610709,0.163531114327062,0.733766233766234,2.40299747645719,0.095478144680103,2.60915604814514
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.217076700434153,0.321273516642547,0.163531114327062,0.753333333333333,2.34483483483483,0.093790119397421,2.75159385144913
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.217076700434153,0.305354558610709,0.163531114327062,0.753333333333333,2.46707740916272,0.097245754281322,2.81613016779442
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.217076700434153,0.393632416787265,0.163531114327062,0.753333333333333,1.91379901960784,0.078082688106961,2.45824695897055
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.217076700434153,0.393632416787265,0.163531114327062,0.753333333333333,1.91379901960784,0.078082688106961,2.45824695897055
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.217076700434153,0.312590448625181,0.163531114327062,0.753333333333333,2.40996913580247,0.095675011152276,2.78679547854656
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.217076700434153,0.321273516642547,0.163531114327062,0.753333333333333,2.34483483483483,0.093790119397421,2.75159385144913
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.214182344428365,0.305354558610709,0.163531114327062,0.763513513513513,2.50041629307032,0.098129559081932,2.93735786644614
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.214182344428365,0.305354558610709,0.163531114327062,0.763513513513513,2.50041629307032,0.098129559081932,2.93735786644614
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses'])","frozenset([u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.214182344428365,0.305354558610709,0.163531114327062,0.763513513513513,2.50041629307032,0.098129559081932,2.93735786644614
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.211287988422576,0.393632416787265,0.163531114327062,0.773972602739726,1.96623186946011,0.080361312806164,2.68271718633513
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.211287988422576,0.312590448625181,0.163531114327062,0.773972602739726,2.47599568746829,0.097484507236937,3.04126650002192
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.211287988422576,0.393632416787265,0.163531114327062,0.773972602739726,1.96623186946011,0.080361312806164,2.68271718633513
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",0.16931982633864,0.392185238784371,0.163531114327062,0.965811965811966,2.46264231873088,0.097126377803515,17.7785817655571
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.16931982633864,0.392185238784371,0.163531114327062,0.965811965811966,2.46264231873088,0.097126377803515,17.7785817655571
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines']),0.16931982633864,0.40520984081042,0.163531114327062,0.965811965811966,2.38348595848596,0.094921054450334,17.3976121562952
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines']),0.16931982633864,0.40520984081042,0.163531114327062,0.965811965811966,2.38348595848596,0.094921054450334,17.3976121562952
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.16931982633864,0.40520984081042,0.163531114327062,0.965811965811966,2.38348595848596,0.094921054450334,17.3976121562952
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",0.16931982633864,0.392185238784371,0.163531114327062,0.965811965811966,2.46264231873088,0.097126377803515,17.7785817655571
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines']),0.166425470332851,0.40520984081042,0.163531114327062,0.982608695652174,2.42493788819876,0.096093875986689,34.2004341534008
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.166425470332851,0.40520984081042,0.163531114327062,0.982608695652174,2.42493788819876,0.096093875986689,34.2004341534008
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines']),0.166425470332851,0.40520984081042,0.163531114327062,0.982608695652174,2.42493788819876,0.096093875986689,34.2004341534008
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkInterfaces']),0.163531114327062,0.434153400868307,0.163531114327062,1,2.30333333333333,0.092533524894184,inf
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.163531114327062,0.479015918958032,0.163531114327062,1,2.08761329305136,0.085197107319454,inf
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])",0.163531114327062,0.402315484804631,0.163531114327062,1,2.48561151079137,0.097740014785929,inf
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkInterfaces']),0.163531114327062,0.434153400868307,0.163531114327062,1,2.30333333333333,0.092533524894184,inf
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.163531114327062,0.479015918958032,0.163531114327062,1,2.08761329305136,0.085197107319454,inf
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.16931982633864,0.15629522431259,0.324324324324324,1.91545391545392,0.07469826024491,1.22940665701881
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.16931982633864,0.15629522431259,0.324324324324324,1.91545391545392,0.07469826024491,1.22940665701881
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.15629522431259,0.15629522431259,0.36,2.30333333333333,0.088439121137805,1.31828871201158
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/virtualNetworks'])",0.393632416787265,0.198263386396527,0.15629522431259,0.397058823529412,2.00268355517389,0.078252328364898,1.32970950548869
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces'])",0.393632416787265,0.198263386396527,0.15629522431259,0.397058823529412,2.00268355517389,0.078252328364898,1.32970950548869
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Storage/storageAccounts'])",0.370477568740955,0.16931982633864,0.15629522431259,0.421875,2.49158653846154,0.093566026711011,1.43685219227911
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.312590448625181,0.250361794500724,0.15629522431259,0.5,1.9971098265896,0.078034518651004,1.49927641099855
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/virtualNetworks'])",0.312590448625181,0.198263386396527,0.15629522431259,0.5,2.52189781021898,0.094319983412953,1.60347322720695
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])",0.312590448625181,0.222865412445731,0.15629522431259,0.5,2.24350649350649,0.086629625053144,1.55426917510854
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Compute/virtualMachines/extensions']),0.285094066570188,0.250361794500724,0.15629522431259,0.548223350253807,2.18972447991549,0.084918562204569,1.65931153352087
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.312590448625181,0.15629522431259,0.624277456647399,1.9971098265896,0.078034518651004,1.82956695981298
frozenset([u'Microsoft.Compute/virtualMachines/extensions']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.250361794500724,0.285094066570188,0.15629522431259,0.624277456647399,2.18972447991549,0.084918562204569,1.9027496382055
"frozenset([u'Microsoft.Compute/virtualMachines/extensions', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.222865412445731,0.312590448625181,0.15629522431259,0.701298701298701,2.24350649350649,0.086629625053144,2.3013276285157
